,Usia,Gender,Gaji,Jumlah Anak
5023,53,L,7-10JT,5
5024,58,P,7-10JT,6
5025,55,P,7-10JT,5
5026,46,L,1-3JT,0
5027,43,P,4-6JT,2
5028,57,L,7-10JT,0
5029,31,L,1-3JT,3
5030,25,P,4-6JT,2
5031,46,P,7-10JT,6
5032,41,L,4-6JT,0
5033,53,L,4-6JT,0
5034,38,L,1-3JT,4
5035,37,L,1-3JT,2
5036,60,L,7-10JT,1
5037,39,L,4-6JT,5
5038,55,P,4-6JT,4
5039,53,L,1-3JT,3
5040,25,P,4-6JT,4
5041,42,P,7-10JT,5
5042,60,L,4-6JT,2
5043,53,P,1-3JT,1
5044,28,P,1-3JT,4
5045,52,L,1-3JT,6
5046,50,P,4-6JT,1
5047,32,P,4-6JT,5
5048,59,P,7-10JT,4
5049,29,P,1-3JT,4
5050,21,P,4-6JT,5
5051,45,P,7-10JT,3
5052,39,P,1-3JT,0
5053,49,L,1-3JT,5
5054,46,L,7-10JT,5
5055,38,L,1-3JT,3
5056,48,L,7-10JT,4
5057,54,L,4-6JT,6
5058,27,L,7-10JT,1
5059,23,P,4-6JT,0
5060,38,L,4-6JT,3
5061,52,P,7-10JT,2
5062,47,L,7-10JT,6
5063,43,P,7-10JT,4
5064,45,L,4-6JT,4
5065,26,L,1-3JT,2
5066,21,L,1-3JT,6
5067,58,L,7-10JT,6
5068,51,P,4-6JT,4
5069,50,P,7-10JT,4
5070,54,P,4-6JT,2
5071,35,L,7-10JT,6
5072,29,L,1-3JT,2
5073,51,L,1-3JT,3
5074,18,P,7-10JT,0
5075,29,L,7-10JT,1
5076,40,P,7-10JT,1
5077,43,P,4-6JT,2
5078,28,P,7-10JT,2
5079,21,L,1-3JT,6
5080,49,P,4-6JT,3
5081,29,P,1-3JT,5
5082,35,P,1-3JT,1
5083,20,P,4-6JT,1
5084,29,P,4-6JT,5
5085,36,L,7-10JT,1
5086,48,P,1-3JT,1
5087,22,L,7-10JT,5
5088,31,L,7-10JT,2
5089,22,P,1-3JT,1
5090,53,P,4-6JT,5
5091,33,L,1-3JT,5
5092,20,L,4-6JT,6
5093,22,P,4-6JT,1
5094,24,P,7-10JT,2
5095,50,P,4-6JT,0
5096,17,P,1-3JT,2
5097,58,P,1-3JT,1
5098,24,L,4-6JT,6
5099,31,L,1-3JT,4
5100,56,P,7-10JT,4
5101,24,P,4-6JT,0
5102,47,P,7-10JT,1
5103,31,L,4-6JT,0
5104,29,L,1-3JT,6
5105,52,L,7-10JT,3
5106,19,L,7-10JT,0
5107,18,L,1-3JT,0
5108,31,P,7-10JT,3
5109,47,P,4-6JT,3
5110,48,P,1-3JT,3
5111,56,L,1-3JT,4
5112,35,P,4-6JT,1
5113,34,P,4-6JT,1
5114,19,P,4-6JT,0
5115,36,P,7-10JT,4
5116,42,P,4-6JT,0
5117,51,L,4-6JT,2
5118,24,L,7-10JT,2
5119,47,P,4-6JT,5
5120,49,P,1-3JT,0
5121,52,P,1-3JT,5
5122,47,L,4-6JT,0
5123,48,L,7-10JT,3
5124,30,P,1-3JT,3
5125,20,L,4-6JT,4
5126,24,L,7-10JT,2
5127,53,L,4-6JT,5
5128,47,L,1-3JT,4
5129,47,P,7-10JT,3
5130,25,L,7-10JT,4
5131,46,L,4-6JT,1
5132,29,L,4-6JT,1
5133,45,P,4-6JT,6
5134,56,P,4-6JT,5
5135,46,L,4-6JT,4
5136,20,L,7-10JT,4
5137,53,P,7-10JT,1
5138,20,P,1-3JT,6
5139,44,P,4-6JT,5
5140,22,P,1-3JT,2
5141,56,L,1-3JT,5
5142,39,L,1-3JT,5
5143,40,P,1-3JT,3
5144,37,L,1-3JT,5
5145,43,L,4-6JT,0
5146,41,L,7-10JT,2
5147,18,P,7-10JT,0
5148,22,P,1-3JT,1
5149,42,P,4-6JT,0
5150,30,L,4-6JT,1
5151,30,L,4-6JT,0
5152,27,P,1-3JT,0
5153,17,L,7-10JT,6
5154,36,P,4-6JT,3
5155,40,P,4-6JT,3
5156,31,P,1-3JT,0
5157,54,L,4-6JT,3
5158,60,P,7-10JT,6
5159,29,P,1-3JT,1
5160,17,P,1-3JT,5
5161,36,L,7-10JT,4
5162,51,L,4-6JT,4
5163,36,P,7-10JT,1
5164,19,P,1-3JT,6
5165,39,P,4-6JT,4
5166,35,P,4-6JT,4
5167,53,L,7-10JT,2
5168,36,L,4-6JT,3
5169,20,L,4-6JT,4
5170,43,L,1-3JT,0
5171,36,L,1-3JT,3
5172,46,L,4-6JT,4
5173,28,L,4-6JT,2
5174,46,P,4-6JT,0
5175,35,L,4-6JT,6
5176,40,P,4-6JT,1
5177,26,L,4-6JT,5
5178,31,P,4-6JT,3
5179,50,P,1-3JT,0
5180,34,L,1-3JT,5
5181,60,L,4-6JT,6
5182,49,L,4-6JT,5
5183,17,P,4-6JT,5
5184,40,L,1-3JT,0
5185,21,L,4-6JT,3
5186,37,L,7-10JT,6
5187,60,L,4-6JT,1
5188,44,P,1-3JT,3
5189,19,P,1-3JT,5
5190,36,L,4-6JT,1
5191,22,P,7-10JT,0
5192,54,P,4-6JT,0
5193,41,P,4-6JT,2
5194,20,L,7-10JT,4
5195,29,L,4-6JT,4
5196,32,P,4-6JT,3
5197,40,L,1-3JT,3
5198,34,P,7-10JT,1
5199,44,P,4-6JT,0
5200,57,P,1-3JT,2
5201,28,P,1-3JT,0
5202,35,P,4-6JT,0
5203,40,L,1-3JT,0
5204,59,L,1-3JT,1
5205,23,P,1-3JT,0
5206,49,L,4-6JT,5
5207,58,L,7-10JT,1
5208,33,L,1-3JT,0
5209,24,L,7-10JT,0
5210,28,P,1-3JT,2
5211,49,L,1-3JT,3
5212,39,L,1-3JT,1
5213,52,L,7-10JT,0
5214,23,P,1-3JT,0
5215,60,P,1-3JT,3
5216,46,P,7-10JT,2
5217,18,L,1-3JT,1
5218,55,L,1-3JT,3
5219,43,L,4-6JT,6
5220,38,P,4-6JT,1
5221,19,L,1-3JT,2
5222,44,L,1-3JT,6
5223,45,P,1-3JT,1
5224,22,L,1-3JT,0
5225,46,L,4-6JT,3
5226,29,P,7-10JT,6
5227,57,L,4-6JT,1
5228,49,P,4-6JT,0
5229,34,L,7-10JT,6
5230,49,L,4-6JT,6
5231,47,L,1-3JT,4
5232,41,L,7-10JT,1
5233,26,L,7-10JT,5
5234,51,L,1-3JT,6
5235,29,L,7-10JT,3
5236,22,P,4-6JT,4
5237,17,L,7-10JT,0
5238,48,P,1-3JT,2
5239,43,P,7-10JT,0
5240,57,L,4-6JT,2
5241,44,P,1-3JT,2
5242,31,L,1-3JT,5
5243,58,L,1-3JT,1
5244,24,L,1-3JT,3
5245,40,P,7-10JT,0
5246,31,L,7-10JT,1
5247,51,P,1-3JT,6
5248,60,L,4-6JT,3
5249,35,P,4-6JT,6
5250,21,L,4-6JT,3
5251,30,P,7-10JT,1
5252,23,L,1-3JT,3
5253,37,L,7-10JT,0
5254,30,L,7-10JT,0
5255,35,L,4-6JT,4
5256,55,P,4-6JT,5
5257,25,P,1-3JT,0
5258,26,L,1-3JT,3
5259,23,L,4-6JT,2
5260,31,P,4-6JT,3
5261,35,L,7-10JT,1
5262,21,P,7-10JT,4
5263,44,P,1-3JT,1
5264,60,L,1-3JT,1
5265,36,P,7-10JT,1
5266,35,P,1-3JT,6
5267,46,P,4-6JT,4
5268,19,L,7-10JT,6
5269,53,P,1-3JT,0
5270,47,P,7-10JT,3
5271,51,P,7-10JT,4
5272,35,P,4-6JT,6
5273,47,P,1-3JT,6
5274,32,P,7-10JT,6
5275,55,P,7-10JT,6
5276,24,L,4-6JT,2
5277,53,L,4-6JT,4
5278,50,P,4-6JT,6
5279,18,L,7-10JT,5
5280,36,L,4-6JT,2
5281,45,P,4-6JT,6
5282,33,P,7-10JT,2
5283,24,P,4-6JT,4
5284,22,P,7-10JT,4
5285,55,L,7-10JT,0
5286,19,P,1-3JT,3
5287,46,P,7-10JT,0
5288,60,L,7-10JT,2
5289,29,P,4-6JT,3
5290,22,L,7-10JT,3
5291,27,L,4-6JT,5
5292,19,P,7-10JT,6
5293,48,L,1-3JT,1
5294,51,L,7-10JT,2
5295,38,P,1-3JT,2
5296,47,L,4-6JT,5
5297,45,P,4-6JT,3
5298,46,L,7-10JT,0
5299,47,P,4-6JT,2
5300,46,L,7-10JT,1
5301,50,L,4-6JT,4
5302,50,P,4-6JT,0
5303,37,L,7-10JT,2
5304,59,L,4-6JT,2
5305,21,L,1-3JT,2
5306,20,P,1-3JT,5
5307,40,L,7-10JT,6
5308,53,L,1-3JT,3
5309,26,P,7-10JT,5
5310,35,L,4-6JT,3
5311,33,L,1-3JT,3
5312,26,L,1-3JT,3
5313,47,L,1-3JT,5
5314,28,P,4-6JT,0
5315,34,P,1-3JT,6
5316,30,P,7-10JT,4
5317,24,P,1-3JT,3
5318,35,P,1-3JT,0
5319,51,L,4-6JT,3
5320,26,P,7-10JT,2
5321,56,L,7-10JT,4
5322,39,L,1-3JT,2
5323,53,P,7-10JT,2
5324,36,P,1-3JT,6
5325,46,L,7-10JT,1
5326,36,L,4-6JT,0
5327,34,P,7-10JT,2
5328,49,L,7-10JT,2
5329,38,P,7-10JT,1
5330,39,L,1-3JT,5
5331,44,L,4-6JT,6
5332,31,L,4-6JT,2
5333,38,L,1-3JT,5
5334,49,P,7-10JT,3
5335,41,L,7-10JT,3
5336,45,L,1-3JT,1
5337,37,P,4-6JT,4
5338,54,L,1-3JT,1
5339,24,P,4-6JT,6
5340,55,L,4-6JT,1
5341,19,L,4-6JT,2
5342,43,L,1-3JT,6
5343,54,P,4-6JT,4
5344,55,L,4-6JT,0
5345,19,L,1-3JT,0
5346,56,P,7-10JT,3
5347,53,P,4-6JT,4
5348,46,P,1-3JT,2
5349,53,P,7-10JT,3
5350,27,L,1-3JT,4
5351,32,L,1-3JT,2
5352,35,L,1-3JT,6
5353,56,P,4-6JT,6
5354,30,L,7-10JT,1
5355,46,L,4-6JT,2
5356,56,P,7-10JT,2
5357,35,L,7-10JT,6
5358,58,L,7-10JT,6
5359,38,L,1-3JT,2
5360,43,P,4-6JT,5
5361,38,L,1-3JT,2
5362,54,P,7-10JT,6
5363,53,P,1-3JT,2
5364,45,L,4-6JT,2
5365,45,L,4-6JT,0
5366,45,P,1-3JT,4
5367,28,P,1-3JT,2
5368,21,L,4-6JT,0
5369,24,L,4-6JT,4
5370,29,L,7-10JT,3
5371,54,L,1-3JT,0
5372,46,P,4-6JT,3
5373,17,L,4-6JT,3
5374,60,L,4-6JT,2
5375,21,P,1-3JT,5
5376,50,L,1-3JT,3
5377,22,L,7-10JT,6
5378,50,L,7-10JT,1
5379,35,P,4-6JT,4
5380,31,L,4-6JT,6
5381,39,P,1-3JT,4
5382,21,L,7-10JT,4
5383,54,P,7-10JT,3
5384,43,L,7-10JT,6
5385,57,L,7-10JT,5
5386,39,P,1-3JT,4
5387,46,P,7-10JT,1
5388,34,P,1-3JT,4
5389,48,L,1-3JT,0
5390,59,L,1-3JT,0
5391,32,P,7-10JT,0
5392,23,L,1-3JT,0
5393,31,P,4-6JT,2
5394,35,P,7-10JT,2
5395,39,P,1-3JT,2
5396,38,L,4-6JT,3
5397,60,L,1-3JT,2
5398,26,P,7-10JT,4
5399,39,P,7-10JT,1
5400,54,L,1-3JT,0
5401,24,P,7-10JT,4
5402,60,L,7-10JT,1
5403,19,P,4-6JT,0
5404,49,L,4-6JT,1
5405,26,L,4-6JT,0
5406,25,L,7-10JT,5
5407,59,L,1-3JT,1
5408,37,L,1-3JT,1
5409,17,L,1-3JT,3
5410,59,L,4-6JT,2
5411,21,L,4-6JT,5
5412,45,L,4-6JT,0
5413,34,L,7-10JT,1
5414,46,L,4-6JT,6
5415,19,L,7-10JT,4
5416,51,L,7-10JT,6
5417,38,L,1-3JT,0
5418,60,L,4-6JT,5
5419,26,L,4-6JT,5
5420,17,P,7-10JT,1
5421,28,L,1-3JT,0
5422,38,P,4-6JT,6
5423,45,P,4-6JT,3
5424,25,L,1-3JT,6
5425,25,P,1-3JT,0
5426,29,P,4-6JT,4
5427,30,L,4-6JT,0
5428,31,L,1-3JT,3
5429,24,P,4-6JT,6
5430,21,P,4-6JT,6
5431,28,P,7-10JT,6
5432,48,L,1-3JT,4
5433,38,L,4-6JT,4
5434,53,P,4-6JT,0
5435,35,P,4-6JT,2
5436,29,P,7-10JT,1
5437,36,L,4-6JT,6
5438,30,P,1-3JT,5
5439,22,P,1-3JT,3
5440,19,L,4-6JT,2
5441,40,L,1-3JT,4
5442,46,P,1-3JT,2
5443,45,P,7-10JT,2
5444,21,L,4-6JT,2
5445,30,P,7-10JT,6
5446,18,L,1-3JT,0
5447,44,P,4-6JT,3
5448,22,P,4-6JT,6
5449,59,L,7-10JT,5
5450,27,L,4-6JT,3
5451,38,P,7-10JT,6
5452,40,P,4-6JT,0
5453,32,L,7-10JT,5
5454,55,L,1-3JT,6
5455,32,P,1-3JT,2
5456,56,P,1-3JT,5
5457,57,L,4-6JT,1
5458,41,L,7-10JT,6
5459,50,P,1-3JT,0
5460,22,P,4-6JT,5
5461,33,L,4-6JT,3
5462,45,L,4-6JT,5
5463,38,L,4-6JT,5
5464,31,L,4-6JT,1
5465,30,L,1-3JT,2
5466,60,P,1-3JT,3
5467,19,P,4-6JT,3
5468,39,L,1-3JT,5
5469,47,P,4-6JT,5
5470,22,L,4-6JT,0
5471,48,L,7-10JT,4
5472,32,P,4-6JT,0
5473,18,P,7-10JT,1
5474,57,P,7-10JT,1
5475,48,L,7-10JT,0
5476,33,L,7-10JT,2
5477,41,L,7-10JT,2
5478,25,L,1-3JT,4
5479,32,L,1-3JT,2
5480,23,P,1-3JT,0
5481,17,P,1-3JT,2
5482,41,L,4-6JT,4
5483,29,P,7-10JT,5
5484,44,L,4-6JT,3
5485,51,L,1-3JT,4
5486,52,L,7-10JT,0
5487,46,L,7-10JT,2
5488,58,L,4-6JT,1
5489,51,L,1-3JT,5
5490,54,P,7-10JT,4
5491,28,L,7-10JT,6
5492,55,P,7-10JT,0
5493,20,P,7-10JT,0
5494,17,P,4-6JT,4
5495,60,L,1-3JT,4
5496,58,L,4-6JT,0
5497,40,P,4-6JT,4
5498,29,P,7-10JT,5
5499,54,L,7-10JT,5
5500,31,L,1-3JT,6
5501,18,L,1-3JT,1
5502,52,P,1-3JT,1
5503,40,L,7-10JT,3
5504,57,P,4-6JT,0
5505,19,P,4-6JT,6
5506,54,P,1-3JT,1
5507,30,L,1-3JT,3
5508,27,P,1-3JT,0
5509,58,P,1-3JT,2
5510,40,L,1-3JT,1
5511,49,L,4-6JT,5
5512,29,P,4-6JT,6
5513,21,P,7-10JT,1
5514,59,L,7-10JT,3
5515,44,P,1-3JT,1
5516,38,L,7-10JT,6
5517,25,P,1-3JT,5
5518,27,P,1-3JT,1
5519,27,L,1-3JT,5
5520,44,L,7-10JT,4
5521,39,P,4-6JT,2
5522,27,P,1-3JT,1
5523,57,L,1-3JT,1
5524,55,P,4-6JT,4
5525,59,P,1-3JT,6
5526,24,P,4-6JT,6
5527,28,P,4-6JT,1
5528,26,P,1-3JT,1
5529,51,L,4-6JT,4
5530,49,P,7-10JT,2
5531,41,L,4-6JT,2
5532,56,L,4-6JT,6
5533,41,P,1-3JT,2
5534,57,L,1-3JT,0
5535,60,L,7-10JT,5
5536,54,L,1-3JT,3
5537,21,L,4-6JT,1
5538,28,P,7-10JT,1
5539,55,L,1-3JT,0
5540,41,P,7-10JT,6
5541,39,P,7-10JT,6
5542,38,P,1-3JT,4
5543,60,L,7-10JT,2
5544,37,L,4-6JT,3
5545,45,P,1-3JT,6
5546,25,P,4-6JT,0
5547,28,P,4-6JT,1
5548,42,P,4-6JT,1
5549,26,P,7-10JT,3
5550,32,P,1-3JT,0
5551,19,L,1-3JT,3
5552,48,P,4-6JT,0
5553,51,P,7-10JT,2
5554,26,P,4-6JT,6
5555,50,L,1-3JT,3
5556,33,P,7-10JT,0
5557,34,L,7-10JT,5
5558,23,L,7-10JT,2
5559,24,L,4-6JT,1
5560,17,L,1-3JT,4
5561,41,P,1-3JT,0
5562,43,P,1-3JT,2
5563,36,P,7-10JT,3
5564,48,L,4-6JT,0
5565,37,L,4-6JT,5
5566,19,P,7-10JT,4
5567,19,P,7-10JT,0
5568,43,L,7-10JT,5
5569,50,P,4-6JT,6
5570,25,P,4-6JT,0
5571,52,P,7-10JT,5
5572,20,L,1-3JT,0
5573,58,L,1-3JT,2
5574,22,L,1-3JT,6
5575,28,L,1-3JT,1
5576,38,P,7-10JT,5
5577,37,L,1-3JT,3
5578,25,P,7-10JT,4
5579,49,P,4-6JT,1
5580,37,L,7-10JT,1
5581,46,P,7-10JT,2
5582,50,L,7-10JT,1
5583,36,P,7-10JT,2
5584,40,P,4-6JT,6
5585,23,L,1-3JT,6
5586,30,L,4-6JT,1
5587,37,L,7-10JT,6
5588,28,P,7-10JT,5
5589,17,P,1-3JT,1
5590,28,P,4-6JT,1
5591,57,P,7-10JT,4
5592,40,P,7-10JT,6
5593,29,P,7-10JT,1
5594,50,L,1-3JT,2
5595,45,P,7-10JT,0
5596,46,L,1-3JT,3
5597,22,P,1-3JT,2
5598,44,P,4-6JT,4
5599,39,L,7-10JT,2
5600,47,P,7-10JT,0
5601,41,L,4-6JT,0
5602,59,L,4-6JT,6
5603,21,P,1-3JT,3
5604,54,P,4-6JT,3
5605,30,L,7-10JT,3
5606,18,L,7-10JT,6
5607,33,L,7-10JT,5
5608,20,P,4-6JT,2
5609,42,P,1-3JT,0
5610,29,P,7-10JT,2
5611,35,L,7-10JT,3
5612,45,P,4-6JT,2
5613,52,P,1-3JT,2
5614,43,L,4-6JT,3
5615,30,P,1-3JT,3
5616,52,P,4-6JT,4
5617,18,P,7-10JT,0
5618,42,L,7-10JT,5
5619,17,L,1-3JT,6
5620,35,P,4-6JT,5
5621,53,P,7-10JT,5
5622,46,L,4-6JT,5
5623,24,L,4-6JT,4
5624,30,P,4-6JT,2
5625,46,L,1-3JT,1
5626,22,P,4-6JT,2
5627,46,L,7-10JT,0
5628,44,P,1-3JT,2
5629,37,P,1-3JT,2
5630,34,P,7-10JT,3
5631,57,L,1-3JT,0
5632,42,P,4-6JT,6
5633,18,L,1-3JT,6
5634,55,P,7-10JT,5
5635,48,L,4-6JT,0
5636,31,P,4-6JT,1
5637,52,P,1-3JT,0
5638,21,P,7-10JT,4
5639,32,L,1-3JT,5
5640,48,P,4-6JT,5
5641,38,P,1-3JT,2
5642,25,L,4-6JT,2
5643,36,P,7-10JT,3
5644,54,L,7-10JT,1
5645,43,L,7-10JT,0
5646,31,L,7-10JT,5
5647,54,L,7-10JT,2
5648,27,P,4-6JT,3
5649,50,L,7-10JT,2
5650,52,P,1-3JT,6
5651,45,L,1-3JT,3
5652,44,P,7-10JT,6
5653,41,L,7-10JT,1
5654,46,L,4-6JT,2
5655,52,L,1-3JT,4
5656,54,P,1-3JT,6
5657,48,P,1-3JT,0
5658,32,L,1-3JT,6
5659,39,L,4-6JT,2
5660,54,L,4-6JT,5
5661,48,P,7-10JT,3
5662,26,P,4-6JT,2
5663,35,P,1-3JT,0
5664,27,P,4-6JT,6
5665,29,L,1-3JT,0
5666,46,L,4-6JT,0
5667,29,L,4-6JT,3
5668,38,L,1-3JT,2
5669,47,P,7-10JT,1
5670,54,P,4-6JT,5
5671,38,L,4-6JT,2
5672,36,P,1-3JT,1
5673,24,L,7-10JT,5
5674,59,L,1-3JT,1
5675,37,P,7-10JT,1
5676,24,P,4-6JT,4
5677,37,P,4-6JT,0
5678,23,L,7-10JT,5
5679,42,L,1-3JT,6
5680,48,P,7-10JT,5
5681,27,P,1-3JT,2
5682,28,P,4-6JT,5
5683,20,L,1-3JT,5
5684,28,P,1-3JT,3
5685,19,P,7-10JT,2
5686,28,P,7-10JT,6
5687,31,L,4-6JT,1
5688,28,P,1-3JT,6
5689,55,L,1-3JT,2
5690,27,P,1-3JT,6
5691,48,P,7-10JT,5
5692,26,P,1-3JT,5
5693,59,L,7-10JT,2
5694,18,P,1-3JT,0
5695,25,P,7-10JT,6
5696,39,L,7-10JT,0
5697,34,P,4-6JT,3
5698,44,P,7-10JT,4
5699,17,P,1-3JT,6
5700,34,L,4-6JT,0
5701,17,P,1-3JT,5
5702,44,P,1-3JT,5
5703,53,L,4-6JT,1
5704,49,P,7-10JT,1
5705,58,P,1-3JT,0
5706,27,L,4-6JT,0
5707,41,P,7-10JT,2
5708,56,P,7-10JT,3
5709,47,L,1-3JT,2
5710,44,P,7-10JT,3
5711,58,P,1-3JT,5
5712,37,P,1-3JT,3
5713,17,L,1-3JT,0
5714,53,P,7-10JT,3
5715,35,L,1-3JT,4
5716,47,P,1-3JT,0
5717,20,L,4-6JT,5
5718,52,L,7-10JT,4
5719,52,L,7-10JT,6
5720,38,L,1-3JT,0
5721,49,L,1-3JT,4
5722,46,L,4-6JT,6
5723,43,L,7-10JT,6
5724,60,P,7-10JT,2
5725,40,P,4-6JT,0
5726,50,P,7-10JT,1
5727,38,L,4-6JT,1
5728,43,L,7-10JT,2
5729,19,P,4-6JT,5
5730,44,P,1-3JT,2
5731,31,L,7-10JT,1
5732,51,P,4-6JT,5
5733,59,L,1-3JT,3
5734,56,L,1-3JT,2
5735,27,L,1-3JT,6
5736,43,P,7-10JT,4
5737,41,P,7-10JT,5
5738,19,L,1-3JT,6
5739,36,P,1-3JT,1
5740,34,P,7-10JT,4
5741,29,L,1-3JT,1
5742,27,L,7-10JT,5
5743,31,P,4-6JT,6
5744,41,L,7-10JT,0
5745,47,L,4-6JT,5
5746,24,L,7-10JT,0
5747,36,P,4-6JT,4
5748,20,L,1-3JT,3
5749,33,P,4-6JT,3
5750,49,P,4-6JT,6
5751,58,P,1-3JT,3
5752,59,L,4-6JT,0
5753,30,L,4-6JT,6
5754,24,L,4-6JT,6
5755,50,L,1-3JT,3
5756,51,P,7-10JT,3
5757,59,P,7-10JT,0
5758,55,P,4-6JT,5
5759,17,P,7-10JT,0
5760,36,P,7-10JT,1
5761,54,P,4-6JT,0
5762,51,L,7-10JT,6
5763,34,P,4-6JT,2
5764,31,P,1-3JT,5
5765,44,P,7-10JT,5
5766,19,L,4-6JT,3
5767,28,L,1-3JT,4
5768,45,L,7-10JT,1
5769,17,P,7-10JT,2
5770,46,L,7-10JT,3
5771,60,L,7-10JT,2
5772,55,L,1-3JT,1
5773,26,L,7-10JT,6
5774,39,L,7-10JT,5
5775,26,P,4-6JT,5
5776,17,L,7-10JT,5
5777,46,L,4-6JT,0
5778,24,L,1-3JT,2
5779,31,P,1-3JT,4
5780,33,P,4-6JT,1
5781,50,P,1-3JT,6
5782,52,L,4-6JT,5
5783,27,P,4-6JT,5
5784,33,L,1-3JT,6
5785,42,P,7-10JT,0
5786,36,L,7-10JT,6
5787,26,P,1-3JT,1
5788,47,P,1-3JT,6
5789,57,L,7-10JT,0
5790,41,P,4-6JT,2
5791,57,P,7-10JT,6
5792,57,P,7-10JT,3
5793,17,L,4-6JT,6
5794,47,P,1-3JT,3
5795,24,L,4-6JT,2
5796,35,P,1-3JT,5
5797,39,P,1-3JT,1
5798,31,P,1-3JT,5
5799,48,L,4-6JT,1
5800,42,P,7-10JT,5
5801,39,L,4-6JT,3
5802,44,P,7-10JT,1
5803,58,P,4-6JT,5
5804,29,L,1-3JT,4
5805,26,L,4-6JT,6
5806,18,P,7-10JT,4
5807,20,L,1-3JT,5
5808,58,P,4-6JT,1
5809,25,P,4-6JT,6
5810,35,L,1-3JT,6
5811,52,L,7-10JT,5
5812,38,P,1-3JT,5
5813,30,L,7-10JT,6
5814,48,L,4-6JT,0
5815,43,P,7-10JT,4
5816,37,P,7-10JT,4
5817,54,L,4-6JT,4
5818,53,L,4-6JT,2
5819,44,P,1-3JT,5
5820,52,P,7-10JT,0
5821,55,L,4-6JT,0
5822,41,P,7-10JT,3
5823,56,L,1-3JT,2
5824,32,L,1-3JT,1
5825,35,L,1-3JT,4
5826,49,P,1-3JT,3
5827,42,P,1-3JT,2
5828,40,P,4-6JT,1
5829,47,L,1-3JT,3
5830,21,L,4-6JT,1
5831,40,L,4-6JT,0
5832,18,L,1-3JT,3
5833,31,P,1-3JT,4
5834,39,L,7-10JT,3
5835,54,P,1-3JT,2
5836,57,P,7-10JT,6
5837,59,L,1-3JT,3
5838,19,P,1-3JT,6
5839,34,L,7-10JT,6
5840,26,L,7-10JT,0
5841,33,P,1-3JT,4
5842,44,L,4-6JT,2
5843,55,L,1-3JT,5
5844,53,L,7-10JT,4
5845,29,L,7-10JT,1
5846,57,P,1-3JT,2
5847,37,L,4-6JT,2
5848,57,L,7-10JT,4
5849,56,P,7-10JT,0
5850,55,L,1-3JT,0
5851,28,L,7-10JT,5
5852,48,P,7-10JT,3
5853,42,P,7-10JT,0
5854,24,L,7-10JT,0
5855,22,L,7-10JT,4
5856,18,L,4-6JT,6
5857,29,P,7-10JT,1
5858,49,P,4-6JT,4
5859,58,P,4-6JT,0
5860,32,P,1-3JT,3
5861,55,P,7-10JT,2
5862,60,P,1-3JT,0
5863,54,P,7-10JT,5
5864,43,P,1-3JT,5
5865,47,P,7-10JT,4
5866,50,P,4-6JT,5
5867,23,L,4-6JT,3
5868,28,P,1-3JT,4
5869,58,L,7-10JT,0
5870,50,P,4-6JT,1
5871,29,P,4-6JT,4
5872,40,P,1-3JT,6
5873,52,P,1-3JT,3
5874,53,L,7-10JT,2
5875,58,L,4-6JT,0
5876,48,P,7-10JT,3
5877,31,L,1-3JT,3
5878,49,L,1-3JT,0
5879,49,L,4-6JT,3
5880,22,P,4-6JT,2
5881,42,L,7-10JT,2
5882,27,L,7-10JT,5
5883,23,L,1-3JT,5
5884,42,P,4-6JT,0
5885,45,L,4-6JT,4
5886,56,P,7-10JT,1
5887,56,P,1-3JT,1
5888,38,P,4-6JT,2
5889,28,L,1-3JT,1
5890,23,L,4-6JT,5
5891,19,P,7-10JT,0
5892,34,P,1-3JT,3
5893,52,P,7-10JT,4
5894,42,L,7-10JT,2
5895,30,P,1-3JT,2
5896,49,P,4-6JT,1
5897,60,P,1-3JT,5
5898,38,L,4-6JT,1
5899,42,L,1-3JT,4
5900,58,P,7-10JT,2
5901,21,P,7-10JT,2
5902,22,P,4-6JT,4
5903,37,P,1-3JT,1
5904,26,L,4-6JT,5
5905,29,L,7-10JT,0
5906,52,L,4-6JT,5
5907,53,L,1-3JT,2
5908,38,L,4-6JT,1
5909,38,P,1-3JT,3
5910,58,L,1-3JT,3
5911,55,P,4-6JT,3
5912,35,P,7-10JT,2
5913,41,P,4-6JT,3
5914,44,P,4-6JT,6
5915,23,L,4-6JT,3
5916,20,L,7-10JT,3
5917,43,P,4-6JT,1
5918,41,P,7-10JT,2
5919,36,L,1-3JT,2
5920,50,P,1-3JT,1
5921,35,P,4-6JT,6
5922,60,P,7-10JT,5
5923,26,L,1-3JT,4
5924,51,L,4-6JT,2
5925,47,L,7-10JT,4
5926,27,P,1-3JT,2
5927,59,L,4-6JT,4
5928,44,L,1-3JT,2
5929,38,P,7-10JT,2
5930,48,P,1-3JT,6
5931,39,L,4-6JT,0
5932,32,P,1-3JT,4
5933,49,P,1-3JT,6
5934,56,L,1-3JT,3
5935,56,L,7-10JT,2
5936,25,L,7-10JT,4
5937,53,L,7-10JT,4
5938,40,L,4-6JT,0
5939,55,P,7-10JT,0
5940,19,L,1-3JT,1
5941,32,L,7-10JT,5
5942,55,L,4-6JT,5
5943,25,L,7-10JT,2
5944,35,P,4-6JT,5
5945,34,P,4-6JT,3
5946,50,P,1-3JT,4
5947,59,L,4-6JT,4
5948,51,L,7-10JT,1
5949,42,L,4-6JT,2
5950,50,P,7-10JT,5
5951,21,P,1-3JT,4
5952,41,P,1-3JT,5
5953,36,L,4-6JT,2
